xvals,yvals
6.183525,414.242027
3.534411,387.798653
6.748738,447.492056
4.717651,393.519596
3.332,389.605018
2.771952,348.410872
7.746613,481.164559
3.434001,391.947687
9.188794,497.565967
5.425381,424.718115
4.948998,377.163949
3.581347,385.082612
1.469586,364.85319
0.226951,369.146721
2.80155,347.481322
9.347909,515.382068
8.71138,520.577323
5.975855,401.120267
8.814198,514.506247
7.773883,479.254907
0.673049,334.344059
6.850002,437.222201
3.923788,359.041166
9.540345,544.044657
4.118553,375.162621
7.798574,477.752558
4.857327,380.495759
3.565987,386.929153
8.219869,470.191304
8.47206,504.560758
9.654233,556.195588
9.11519,497.438846
3.011478,353.91879
7.768935,479.979656
5.140967,390.425624
4.102269,372.092316
0.189836,367.752786
0.398163,363.145706
2.316873,378.307641
7.852977,473.128972
4.284752,397.614317
2.878841,346.564948
1.015995,348.629465
3.667277,376.376109
3.431743,391.874331
5.133786,390.192632
6.912331,433.890725
4.071829,369.597302
6.495303,453.24392
2.615203,362.740239
1.49234,363.397233
8.958543,502.537419
1.335531,372.848852
5.432935,425.522481
4.282608,396.892732
8.384902,490.771819
1.530892,358.010952
7.148655,435.335281
5.739207,417.586065
5.891177,404.539125
1.559142,355.596626
1.339163,371.233088
5.201446,399.046298
8.000412,462.510203
2.254351,376.291923
5.520918,429.328451
4.508858,409.664876
4.224478,389.229819
8.807083,514.489943
2.136317,363.610972
0.156232,365.39315
2.55998,369.281072
4.454769,408.940497
3.777558,365.232774
9.03359,498.598113
0.716153,332.899903
8.891137,509.240498
5.55625,429.693975
6.240307,421.497217
0.969131,342.486345
2.288467,377.455988
3.381694,392.37849
1.464835,364.437522
3.781592,364.950735
5.477673,428.268702
9.698114,556.62198
6.472711,451.987316
3.203245,376.827889
1.732071,339.198572
4.669195,399.185142
1.315985,371.221739
6.517407,453.230569
0.104433,361.263319
1.790839,336.51122
6.131155,408.043877
7.715887,482.827922
5.989345,400.348656
8.41796,495.784348
4.190515,385.942027
2.736903,350.523784
6.145713,410.439172
8.354411,484.880509
3.401892,391.681927
7.168779,435.979903
1.845556,336.235835
7.760991,480.328811
7.925562,465.394192
5.925559,402.21167
9.520049,540.978549
1.98337,345.03755
0.1181,362.409546
8.211938,468.338698
7.021353,428.956152
9.939475,547.264782
0.355052,367.920644
5.209625,399.985014
7.260351,446.761098
1.419503,369.394289
5.815897,409.583813
0.151355,365.134686
0.575177,343.710982
8.202956,465.925148
4.112867,374.024941
5.644997,425.261768
1.021645,349.5142
7.802867,476.822604
5.543162,430.272538
3.490355,390.811548
5.613683,427.080319
5.405516,424.464628
0.900785,335.677441
1.725247,338.709528
6.987613,429.735961
3.772383,364.926251
4.906186,380.343283
6.040742,403.053234
8.017439,461.529289
3.871668,360.801996
7.838494,474.501253
6.248486,423.524288
5.704973,420.693199
3.074613,358.136927
8.00591,461.973759
3.514493,389.596448
8.626786,517.958094
5.631615,426.155999
4.937235,379.515064
6.709829,450.071102
4.912229,378.706926
9.282871,507.451475
4.887058,380.228479
6.258032,424.552489
8.288372,476.838633
6.115344,407.605375
2.836423,346.463902
3.531172,388.968961
5.221865,402.872474
9.130068,497.084557
0.162001,366.138049
4.092638,372.212256
3.103785,364.07133
9.533309,543.033071
5.31642,415.162965
7.87025,471.466952
2.805535,345.639191
6.469235,451.492713
5.990861,401.951457
4.990128,379.734436
5.13832,389.332161
8.710372,518.961877
2.287819,377.531151
4.44355,408.687175
3.175165,373.40377
9.364152,518.084937
2.96882,348.913202
8.013267,461.823383
6.356992,437.742267
9.697616,556.830901
0.76304,331.00461
5.453617,427.834493
9.500575,538.421578
7.384083,462.427963
0.922147,337.2181
0.726362,331.253736
5.23091,403.445193
1.455783,366.99476
9.552019,545.017753
6.632711,453.899583
0.061511,356.79394
